thymeleaf,git://github.com/thymeleaf/thymeleaf.git
druid,git://github.com/alibaba/druid.git
spring-data-rest,git://github.com/spring-projects/spring-data-rest.git
tika,git://github.com/apache/tika.git
vlcj,git://github.com/caprica/vlcj.git
Activiti,git://github.com/Activiti/Activiti.git
photup,git://github.com/chrisbanes/photup.git
ngrinder,git://github.com/naver/ngrinder.git
eclipsefp,git://github.com/JPMoresmau/eclipsefp.git
spring-roo,git://github.com/spring-projects/spring-roo.git
Twidere-Android,git://github.com/TwidereProject/Twidere-Android.git
bnd,git://github.com/bndtools/bnd.git
ccnx,git://github.com/ProjectCCNx/ccnx.git
griffon,git://github.com/griffon/griffon.git
semantic-versioning,git://github.com/jeluard/semantic-versioning.git
android_frameworks_base,git://github.com/CyanogenMod/android_frameworks_base.git
elephant-bird,git://github.com/twitter/elephant-bird.git
ps3mediaserver,git://github.com/ps3mediaserver/ps3mediaserver.git
jacoco,git://github.com/jacoco/jacoco.git
java-cas-client,git://github.com/Jasig/java-cas-client.git
javassist,git://github.com/jboss-javassist/javassist.git
bndtools,git://github.com/bndtools/bndtools.git
spring-security-oauth,git://github.com/spring-projects/spring-security-oauth.git
github-plugin,git://github.com/jenkinsci/github-plugin.git
docker-plugin,git://github.com/jenkinsci/docker-plugin.git
spring-data-solr,git://github.com/spring-projects/spring-data-solr.git
args4j,git://github.com/kohsuke/args4j.git
logstash-logback-encoder,git://github.com/logstash/logstash-logback-encoder.git
zeno,git://github.com/Netflix/zeno.git
artemis-odb,git://github.com/junkdog/artemis-odb.git
libgdx,git://github.com/libgdx/libgdx.git
tomcat,git://github.com/apache/tomcat.git
robovm,git://github.com/robovm/robovm.git
